CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus
CUST0000,1.0692050604378567,0,1.7556390574370921,-0.41152618673239544,0,-1.3713486117415123,0
CUST0001,1.777088513311732,0,-0.7425121185800013,0.36198346126883174,1,-1.3713486117415123,0
CUST0002,0.1489565717018186,1,1.7093187171252464,-1.1850358347336227,0,-1.3713486117415123,0
CUST0003,-0.8420802623216069,1,0.807013551375794,-1.5717906587342363,1,-1.3713486117415123,0
CUST0004,1.139993405725244,0,0.48400853020004214,-0.41152618673239544,1,-1.3713486117415123,0
CUST0005,-1.3375986793333197,1,0.2224680720977906,0.7487382852694453,1,-1.3713486117415123,0
CUST0006,-0.4173501905972817,1,0.8123933818417459,0.36198346126883174,0,-1.3713486117415123,0
CUST0007,0.856840024575694,1,-1.578564672141256,-1.5717906587342363,0,-1.3713486117415123,1
CUST0008,-0.5589268811720568,0,-0.40936611697593,-1.5717906587342363,0,-1.3713486117415123,0
CUST0009,-0.2757735000225066,1,1.026806525062259,1.1354931092700589,0,-1.3713486117415123,0
CUST0010,-1.125233643471157,0,-0.9121112740191348,-0.41152618673239544,0,-1.3713486117415123,0
CUST0011,-1.125233643471157,0,0.9803785881410939,-0.024771362731781838,0,-1.3713486117415123,0
CUST0012,-0.037027979071305644,1,0.6890338692574689,-1.2270722055496253,0,-1.3713486117415123,0
CUST0013,0.6444749887135314,1,-1.3813400872594594,1.1354931092700589,0,-1.3713486117415123,0
CUST0014,0.9276283698630815,1,0.04033391167298911,0.7487382852694453,0,-1.3713486117415123,0
CUST0015,-0.20498515473511908,0,-1.0176366486087813,-1.1850358347336227,1,-1.3713486117415123,1
CUST0016,-1.6915404057702574,1,-1.3102994259565646,-0.41152618673239544,0,-1.3713486117415123,0
CUST0017,-0.34656184530989415,1,-0.008380453196205324,-1.5717906587342363,0,-1.3713486117415123,0
CUST0018,-1.2256003756126634,1,-0.13120198273388714,1.5222479332706726,0,-1.3713486117415123,0
CUST0019,-0.20498515473511908,0,1.2618244189673675,-0.798281010733009,1,-1.3713486117415123,0
CUST0020,1.2107817510126317,1,1.0081923116500653,-0.798281010733009,0,-1.3713486117415123,0
CUST0021,0.21974491698920615,0,-0.8509963999259214,1.5222479332706726,0,-1.3713486117415123,0
CUST0022,0.7860516792883064,0,0.04033391167298911,-0.798281010733009,0,-1.3713486117415123,0
CUST0023,-1.168129202595331,1,0.06344028352425252,1.1354931092700589,0,-1.3713486117415123,0
CUST0024,-0.4173501905972817,0,0.4570824787179529,-1.1850358347336227,0,-1.3713486117415123,0
CUST0025,0.4321099528513688,1,0.3372736542412041,-0.798281010733009,1,-1.3713486117415123,0
CUST0026,-0.003936044261444899,0,-1.5277252742380105,-1.1850358347336227,1,-1.3713486117415123,1
CUST0027,-0.34656184530989415,0,-1.0110194571356605,-1.5717906587342363,1,-1.3713486117415123,1
CUST0028,1.2107817510126317,0,0.3805274911874574,-1.1850358347336227,1,-1.3713486117415123,0
CUST0029,-0.13419680944773155,1,0.26725516072684014,1.1354931092700589,0,-1.3713486117415123,0
CUST0030,1.5647234774495693,1,-1.5025476676573557,1.5222479332706726,1,-1.3713486117415123,0
CUST0031,0.00737988112704354,1,-0.2833166891586771,-1.1850358347336227,0,-1.3713486117415123,0
CUST0032,1.0692050604378567,1,0.2746793267698538,0.7487382852694453,0,-1.3713486117415123,0
CUST0033,0.07816822641443108,1,-0.047222829160378024,-0.024771362731781838,0,-1.3713486117415123,0
CUST0034,-0.7712919170342194,1,-0.5400959972985612,-0.798281010733009,0,-1.3713486117415123,0
CUST0035,-0.8420802623216069,1,1.0829719551267967,1.5222479332706726,0,-1.3713486117415123,0
CUST0036,1.4231467868747942,1,0.09152299855652142,0.36198346126883174,0,-1.3713486117415123,0
CUST0037,1.7063001680243444,0,-0.027801641178291675,-1.5717906587342363,0,-1.3713486117415123,0
CUST0038,1.2107817510126317,1,-1.4890980914924759,-0.024771362731781838,1,-1.3713486117415123,0
CUST0039,1.777088513311732,1,-1.1010778191356954,-1.5094144676037875,0,-1.3713486117415123,0
CUST0040,-0.037027979071305644,1,-0.27503175024111115,-0.41152618673239544,0,-1.3713486117415123,0
CUST0041,0.7152633340009189,1,-0.577916205474203,1.1354931092700589,1,-1.3713486117415123,0
CUST0042,1.7063001680243444,0,1.0457166291500797,-0.024771362731781838,0,-1.3713486117415123,0
CUST0043,-1.3095583830080038,1,-0.3182855871873644,1.5222479332706726,1,-1.3713486117415123,0
CUST0044,-0.4173501905972817,0,-0.8685346472449245,1.5222479332706726,0,-1.3713486117415123,0
CUST0045,-1.2668103340459322,0,-0.7021902892376918,1.5222479332706726,1,-1.3713486117415123,0
CUST0046,0.856840024575694,0,1.5438620311448956,1.33168391753049,0,-1.3713486117415123,0
CUST0047,-0.6297152264594443,0,1.0589779112486513,-1.1850358347336227,0,-1.3713486117415123,0
CUST0048,-1.6207520604828698,0,0.9565997374815866,-0.798281010733009,0,-1.3713486117415123,0
CUST0049,-0.13419680944773155,0,1.506821898386817,-0.41152618673239544,0,-1.3713486117415123,0
CUST0050,-0.9128686076089945,0,0.9195058064188483,1.5222479332706726,1,-1.3713486117415123,0
CUST0051,1.635511822736957,0,0.15855568616228205,0.36198346126883174,0,-1.3713486117415123,0
CUST0052,-0.003936044261444899,0,0.5298177866176226,-1.5717906587342363,0,-1.3713486117415123,0
CUST0053,-0.063408464160344,0,-0.5872771104849592,1.5222479332706726,0,-1.3713486117415123,0
CUST0054,-1.4791753699080947,0,1.3841886629154434,0.36198346126883174,1,-1.3713486117415123,0
CUST0055,-0.4881385358846692,1,0.8588482179152406,-0.41152618673239544,0,-1.3713486117415123,0
CUST0056,0.07816822641443108,1,-0.9828291454940725,-0.41152618673239544,1,-1.3713486117415123,0
CUST0057,1.4231467868747942,1,1.71340738827937,-0.798281010733009,0,-1.3713486117415123,0
CUST0058,-1.4083870246207073,1,0.016635758470471,1.4653518794081546,0,-1.3713486117415123,0
CUST0059,1.2107817510126317,1,-0.27384818753860174,-0.798281010733009,0,-1.3713486117415123,0
CUST0060,-1.3375986793333197,1,-1.162838272884823,-1.1850358347336227,1,-1.3713486117415123,1
CUST0061,1.4231467868747942,0,-1.0381876009887177,1.1354931092700589,1,-1.3713486117415123,0
CUST0062,0.5736866434261438,1,0.20339657309599113,-0.41152618673239544,0,-1.3713486117415123,0
CUST0063,-0.9128686076089945,0,0.0793107833988106,1.1354931092700589,0,-1.3713486117415123,0
CUST0064,-0.7005035717468319,1,0.6301247256552956,-1.5717906587342363,1,-1.3713486117415123,0
CUST0065,0.6444749887135314,1,0.04033391167298911,-0.024771362731781838,0,-1.3713486117415123,0
CUST0066,1.635511822736957,0,-0.1805081289543363,1.5222479332706726,0,-1.3713486117415123,0
CUST0067,0.9276283698630815,0,-0.05612644858152842,-1.5717906587342363,0,-1.3713486117415123,0
CUST0068,-1.6207520604828698,1,0.3743944844562722,-0.41152618673239544,0,-1.3713486117415123,0
CUST0069,-1.4623650284125849,0,-0.5293632355189871,0.36198346126883174,0,-1.3713486117415123,0
CUST0070,-1.1960219887585446,0,0.13348567619094623,1.1354931092700589,0,-1.3713486117415123,0
CUST0071,1.0692050604378567,1,1.2853880764082368,-0.798281010733009,0,-1.3713486117415123,0
CUST0072,-1.6207520604828698,1,0.5426755814312476,-0.024771362731781838,1,-1.3713486117415123,0
CUST0073,0.1489565717018186,0,1.4167904355391119,0.7487382852694453,0,-1.3713486117415123,0
CUST0074,-0.6297152264594443,0,-1.245042082404568,-1.4502130737992651,1,-1.3713486117415123,1
CUST0075,-0.063408464160344,0,-0.39857955689169644,0.7487382852694453,0,-1.3713486117415123,0
CUST0076,1.2107817510126317,0,-0.7422431270567037,1.1354931092700589,0,-1.3713486117415123,0
CUST0077,0.5028982981387563,1,0.6663309846911519,1.1354931092700589,0,-1.3713486117415123,0
CUST0078,-1.1960219887585446,1,1.0615602298723081,1.5222479332706726,1,-1.3713486117415123,0
CUST0079,0.6444749887135314,1,-1.3216777673920528,0.36198346126883174,0,-1.3713486117415123,0
CUST0080,-0.9128686076089945,0,-0.25757420037909723,0.9153248588196117,1,-1.3713486117415123,0
CUST0081,0.2905332622765937,0,0.7255360189689526,-1.1850358347336227,0,-1.3713486117415123,0
CUST0082,1.4939351321621819,0,-1.1936916006070573,-0.798281010733009,0,-1.3713486117415123,0
CUST0083,-0.8420802623216069,1,-0.7693574726051012,-0.41152618673239544,1,-1.3713486117415123,0
CUST0084,-1.5499637151954824,1,1.198019629641178,-0.41152618673239544,0,-1.3713486117415123,0
CUST0085,-0.9128686076089945,1,-1.2816787278777004,1.1354931092700589,0,-1.3713486117415123,0
CUST0086,-0.2757735000225066,0,-1.0366274501535915,-1.5717906587342363,1,-1.3713486117415123,1
CUST0087,0.9276283698630815,0,0.48344364800111717,1.2199639978688699,0,-1.3713486117415123,0
CUST0088,-0.4173501905972817,1,-1.3111870979834466,-1.5597929326619837,0,-1.3713486117415123,0
CUST0089,-0.7712919170342194,0,-1.153558065331056,-1.5717906587342363,1,-1.3713486117415123,1
CUST0090,1.2815700963000192,1,0.020966521995562277,-0.798281010733009,0,-1.3713486117415123,0
CUST0091,-0.6297152264594443,0,0.1389462041138874,-0.024771362731781838,1,-1.3713486117415123,0
CUST0092,1.4231467868747942,1,0.21087453744366427,0.36198346126883174,0,-1.3713486117415123,0
CUST0093,-0.20498515473511908,0,-0.9598841685567877,1.5222479332706726,1,-1.3713486117415123,0
CUST0094,-0.063408464160344,1,-0.1755855840779903,1.5222479332706726,0,-1.3713486117415123,0
CUST0095,-0.13419680944773155,0,-1.5006647269942726,1.5222479332706726,1,-1.3713486117415123,0
CUST0096,1.2815700963000192,1,-0.2804922781640523,-1.5717906587342363,0,-1.3713486117415123,0
CUST0097,0.998416715150469,1,-0.23433333276618504,1.5222479332706726,0,-1.3713486117415123,0
CUST0098,0.1489565717018186,1,-1.110734614822079,1.1354931092700589,0,-1.3713486117415123,0
CUST0099,-0.8420802623216069,1,-0.5909353952018066,-1.1850358347336227,0,-1.3713486117415123,0
CUST0100,1.2815700963000192,1,1.019866543761181,-1.5717906587342363,1,-1.3713486117415123,0
CUST0101,-1.8331170963450325,0,1.1458890724261042,-1.9585454827348499,1,-1.3713486117415123,0
CUST0102,-0.13419680944773155,1,-0.5434314921874513,0.36198346126883174,0,-1.3713486117415123,0
CUST0103,-1.206588497119941,0,0.6204948291212418,1.5222479332706726,1,-1.3713486117415123,0
CUST0104,-1.2668103340459322,0,0.13348567619094623,0.7487382852694453,0,-1.3713486117415123,0
CUST0105,-0.20498515473511908,0,1.5678560750230413,-0.024771362731781838,0,-1.3713486117415123,0
CUST0106,-1.8331170963450325,1,0.17087549792931192,-1.1850358347336227,0,-1.3713486117415123,0
CUST0107,1.2107817510126317,1,-0.05316754182525488,-1.5717906587342363,0,-1.3713486117415123,0
CUST0108,-1.3375986793333197,0,-1.5893781313778192,-1.1850358347336227,0,-1.3713486117415123,1
CUST0109,-0.20498515473511908,0,0.19481574350279784,-1.5717906587342363,1,-1.3713486117415123,0
CUST0110,-1.125233643471157,1,0.16678682677518847,-0.798281010733009,0,-1.3713486117415123,0
CUST0111,1.7063001680243444,1,-0.005260151525953224,0.36198346126883174,0,-1.3713486117415123,0
CUST0112,-0.7005035717468319,1,1.380449680741607,1.1354931092700589,0,-1.3713486117415123,0
CUST0113,-1.3375986793333197,0,0.682873963373954,-0.798281010733009,1,-1.3713486117415123,0
CUST0114,0.5736866434261438,1,-0.44035394045981296,1.5222479332706726,0,-1.3713486117415123,0
CUST0115,0.5736866434261438,1,-1.0962090725640088,-0.024771362731781838,0,-1.3713486117415123,0
CUST0116,0.4321099528513688,0,-2.17700910482296,0.7487382852694453,0,-1.3713486117415123,0
CUST0117,-1.190491237868081,1,-1.6086648235982568,1.1354931092700589,1,-1.3713486117415123,0
CUST0118,1.0692050604378567,1,-0.6099799950512763,-0.798281010733009,0,-1.3713486117415123,0
CUST0119,0.856840024575694,0,0.9596662408471791,-1.1850358347336227,1,-1.3713486117415123,0
CUST0120,0.998416715150469,0,0.07350056649558256,-1.1850358347336227,0,-1.3713486117415123,0
CUST0121,0.07816822641443108,1,-0.6018026527430294,-0.024771362731781838,1,-1.3713486117415123,0
CUST0122,-1.4083870246207073,1,0.8417134578811838,-1.5717906587342363,0,-1.3713486117415123,0
CUST0123,-1.2668103340459322,1,1.2884545797738294,-1.1850358347336227,0,-1.3713486117415123,0
CUST0124,-1.3375986793333197,1,-1.3450800299189436,1.5222479332706726,0,-1.3713486117415123,0
CUST0125,-1.0544452981837695,0,0.32906941278062746,0.7487382852694453,0,-1.3713486117415123,0
CUST0126,0.5028982981387563,1,-0.2769684892088538,0.36198346126883174,0,-1.3713486117415123,0
CUST0127,0.4321099528513688,1,-2.2577951676200128,1.5222479332706726,1,-1.3713486117415123,0
CUST0128,1.4939351321621819,1,1.1399174606088975,0.7487382852694453,1,-1.3713486117415123,0
CUST0129,-0.2757735000225066,0,-0.054727692660380925,-0.024771362731781838,1,-1.3713486117415123,0
CUST0130,-0.20498515473511908,0,1.062017515461914,1.5222479332706726,0,-1.3713486117415123,0
CUST0131,0.7152633340009189,0,-1.6110319490032756,0.36198346126883174,0,-1.3713486117415123,0
CUST0132,0.5736866434261438,1,-0.38316634260674426,0.36198346126883174,0,-1.3713486117415123,0
CUST0133,-0.003936044261444899,0,1.0705714459027775,-0.41152618673239544,0,-1.3713486117415123,0
CUST0134,0.9276283698630815,0,-0.9837706158256141,-1.5717906587342363,1,-1.3713486117415123,1
